participant,block,trial,condition,pic_presence,cue,prime,target,resp_acc,RT
s26_jv_fs4,1,75,noise,absent,notCued,noise,NA,1,2804
s26_jv_fs4,1,76,congruent,present,label,rollingpin,rollingpin,1,1264
s26_jv_fs4,1,77,noise,present,notCued,noise,football,0,1264
s26_jv_fs4,1,78,incongruent,absent,label,football,NA,1,2176
s26_jv_fs4,1,79,congruent,present,label,kangaroo,kangaroo,0,1906
s26_jv_fs4,1,80,noise,present,notCued,noise,swan,0,1369
s26_jv_fs4,1,81,congruent,present,label,kangaroo,kangaroo,0,1580
s26_jv_fs4,1,82,noise,present,notCued,noise,swan,0,3026
s26_jv_fs4,1,83,congruent,present,label,rollingpin,rollingpin,0,948
s26_jv_fs4,1,84,noise,present,notCued,noise,kangaroo,0,2313
s26_jv_fs4,1,85,noise,absent,notCued,noise,NA,1,2054
s26_jv_fs4,1,86,incongruent,absent,label,banana,NA,1,1960
s26_jv_fs4,1,87,noise,present,notCued,noise,banana,0,2362
s26_jv_fs4,1,88,incongruent,absent,label,pumpkin,NA,1,2888
s26_jv_fs4,1,89,noise,present,notCued,noise,pumpkin,0,1934
s26_jv_fs4,1,90,congruent,present,label,football,football,0,2231
s26_jv_fs4,1,91,incongruent,absent,label,kangaroo,NA,1,2453
s26_jv_fs4,1,92,noise,absent,notCued,noise,NA,1,2215
s26_jv_fs4,1,93,noise,absent,notCued,noise,NA,1,2152
s26_jv_fs4,1,94,incongruent,absent,label,banana,NA,1,2043
s26_jv_fs4,1,95,incongruent,present,label,football,swan,0,3067
s26_jv_fs4,1,96,incongruent,absent,label,football,NA,1,2265
s26_jv_fs4,1,97,noise,absent,notCued,noise,NA,1,2072
s26_jv_fs4,1,98,congruent,present,label,zebra,zebra,0,2282
s26_jv_fs4,1,99,noise,present,notCued,noise,rollingpin,0,2326
s26_jv_fs4,1,100,incongruent,absent,label,kangaroo,NA,1,2069
s26_jv_fs4,1,101,incongruent,absent,label,rollingpin,NA,1,2660
s26_jv_fs4,1,102,incongruent,absent,label,banana,NA,0,2264
s26_jv_fs4,1,103,noise,absent,notCued,noise,NA,0,2233
s26_jv_fs4,1,104,noise,present,notCued,noise,rollingpin,0,2570
s26_jv_fs4,1,105,incongruent,absent,label,zebra,NA,1,2120
s26_jv_fs4,1,106,noise,present,notCued,noise,kangaroo,0,2184
s26_jv_fs4,1,107,noise,present,notCued,noise,football,0,2153
s26_jv_fs4,1,108,noise,present,notCued,noise,rollingpin,0,2505
s26_jv_fs4,1,109,incongruent,present,label,football,banana,0,3752
s26_jv_fs4,1,110,congruent,present,label,kangaroo,kangaroo,0,1892
s26_jv_fs4,1,111,noise,present,notCued,noise,football,0,2075
s26_jv_fs4,1,112,noise,absent,notCued,noise,NA,1,2187
s26_jv_fs4,1,113,incongruent,absent,label,football,NA,0,1527
s26_jv_fs4,1,114,noise,present,notCued,noise,swan,1,1054
s26_jv_fs4,1,115,congruent,present,label,banana,banana,1,1160
s26_jv_fs4,1,116,incongruent,absent,label,swan,NA,1,1912
s26_jv_fs4,1,117,incongruent,absent,label,zebra,NA,1,1836
s26_jv_fs4,1,118,incongruent,absent,label,kangaroo,NA,1,1263
s26_jv_fs4,1,119,congruent,present,label,zebra,zebra,0,1873
s26_jv_fs4,1,120,noise,absent,notCued,noise,NA,1,1580
s26_jv_fs4,1,121,incongruent,absent,label,kangaroo,NA,1,1592
s26_jv_fs4,1,122,noise,present,notCued,noise,zebra,0,2217
s26_jv_fs4,1,123,congruent,present,label,swan,swan,1,1160
s26_jv_fs4,1,124,congruent,present,label,zebra,zebra,1,1161
s26_jv_fs4,1,125,noise,absent,notCued,noise,NA,1,1946
s26_jv_fs4,1,126,incongruent,absent,label,zebra,NA,1,2173
s26_jv_fs4,1,127,noise,absent,notCued,noise,NA,1,2330
s26_jv_fs4,1,128,incongruent,absent,label,swan,NA,1,2020
s26_jv_fs4,1,129,incongruent,absent,label,pumpkin,NA,1,2139
s26_jv_fs4,1,130,noise,present,notCued,noise,rollingpin,1,1157
s26_jv_fs4,1,131,noise,absent,notCued,noise,NA,1,2792
s26_jv_fs4,1,132,incongruent,present,label,rollingpin,pumpkin,0,2028
s26_jv_fs4,1,133,noise,absent,notCued,noise,NA,1,2310
s26_jv_fs4,1,134,congruent,present,label,banana,banana,1,1369
s26_jv_fs4,1,135,noise,absent,notCued,noise,NA,1,1913
s26_jv_fs4,1,136,noise,absent,notCued,noise,NA,1,1831
s26_jv_fs4,1,137,congruent,present,label,kangaroo,kangaroo,1,1367
s26_jv_fs4,1,138,noise,present,notCued,noise,turtle,1,1160
s26_jv_fs4,1,139,congruent,present,label,pumpkin,pumpkin,1,1806
s26_jv_fs4,1,140,incongruent,absent,label,swan,NA,0,1582
s26_jv_fs4,1,141,noise,absent,notCued,noise,NA,0,1053
s26_jv_fs4,1,142,congruent,present,label,pumpkin,pumpkin,0,1902
s26_jv_fs4,1,143,incongruent,absent,label,turtle,NA,1,1513
s26_jv_fs4,1,144,incongruent,present,label,kangaroo,football,1,1262
s26_jv_fs4,1,145,incongruent,absent,label,banana,NA,0,948
s26_jv_fs4,1,146,noise,present,notCued,noise,kangaroo,0,1528
s26_jv_fs4,1,147,noise,present,notCued,noise,pumpkin,0,2190
s26_jv_fs4,1,148,congruent,present,label,pumpkin,pumpkin,0,2094
s26_jv_fs4,1,149,noise,present,notCued,noise,rollingpin,1,1053
s26_jv_fs4,1,150,noise,present,notCued,noise,banana,1,1161
s26_jv_fs4,1,151,noise,present,notCued,noise,football,0,2809
s26_jv_fs4,1,152,congruent,present,label,zebra,zebra,0,2218
s26_jv_fs4,1,153,incongruent,absent,label,rollingpin,NA,1,3016
s26_jv_fs4,1,154,incongruent,absent,label,football,NA,1,2246
s26_jv_fs4,1,155,congruent,present,label,swan,swan,1,1476
s26_jv_fs4,1,156,noise,present,notCued,noise,pumpkin,0,1887
s26_jv_fs4,1,157,congruent,present,label,football,football,1,1579
s26_jv_fs4,1,158,incongruent,absent,label,turtle,NA,1,1962
s26_jv_fs4,1,159,incongruent,absent,label,pumpkin,NA,1,1673
s26_jv_fs4,1,160,noise,present,notCued,noise,turtle,0,3561
s26_jv_fs4,2,1,incongruent,present,label,football,banana,0,1975
s26_jv_fs4,2,2,noise,present,notCued,noise,football,0,2760
s26_jv_fs4,2,3,congruent,present,label,rollingpin,rollingpin,1,948
s26_jv_fs4,2,4,incongruent,present,label,kangaroo,football,1,1579
s26_jv_fs4,2,5,congruent,present,label,swan,swan,0,1927
s26_jv_fs4,2,6,incongruent,absent,label,banana,NA,1,2248
s26_jv_fs4,2,7,incongruent,absent,label,zebra,NA,1,2209
s26_jv_fs4,2,8,congruent,present,label,pumpkin,pumpkin,0,2269
s26_jv_fs4,2,9,noise,absent,notCued,noise,NA,1,2089
s26_jv_fs4,2,10,incongruent,absent,label,swan,NA,1,2020
s26_jv_fs4,2,11,noise,present,notCued,noise,swan,0,2139
s26_jv_fs4,2,12,noise,present,notCued,noise,kangaroo,0,1581
s26_jv_fs4,2,13,noise,present,notCued,noise,swan,0,2179
s26_jv_fs4,2,14,noise,present,notCued,noise,pumpkin,0,3167
s26_jv_fs4,2,15,noise,present,notCued,noise,kangaroo,0,2393
s26_jv_fs4,2,16,incongruent,absent,label,swan,NA,1,2083
s26_jv_fs4,2,17,noise,absent,notCued,noise,NA,1,2347
s26_jv_fs4,2,18,noise,absent,notCued,noise,NA,1,2281
s26_jv_fs4,2,19,noise,present,notCued,noise,turtle,0,1989
s26_jv_fs4,2,20,incongruent,absent,label,turtle,NA,1,2214
s26_jv_fs4,2,21,noise,absent,notCued,noise,NA,1,2122
s26_jv_fs4,2,22,congruent,present,label,kangaroo,kangaroo,1,1054
s26_jv_fs4,2,23,congruent,present,label,rollingpin,rollingpin,0,2085
s26_jv_fs4,2,24,noise,absent,notCued,noise,NA,0,1053
s26_jv_fs4,2,25,incongruent,present,label,rollingpin,pumpkin,0,1868
s26_jv_fs4,2,26,noise,absent,notCued,noise,NA,1,2585
s26_jv_fs4,2,27,incongruent,present,label,kangaroo,rollingpin,0,2279
s26_jv_fs4,2,28,congruent,present,label,pumpkin,pumpkin,0,2653
s26_jv_fs4,2,29,congruent,present,label,swan,swan,0,1716
s26_jv_fs4,2,30,noise,present,notCued,noise,swan,0,1544
s26_jv_fs4,2,31,noise,absent,notCued,noise,NA,1,1994
s26_jv_fs4,2,32,incongruent,absent,label,banana,NA,1,1721
s26_jv_fs4,2,33,noise,present,notCued,noise,rollingpin,1,1543
s26_jv_fs4,2,34,noise,present,notCued,noise,turtle,0,1687
s26_jv_fs4,2,35,incongruent,absent,label,football,NA,0,1158
s26_jv_fs4,2,36,incongruent,absent,label,zebra,NA,1,1159
s26_jv_fs4,2,37,congruent,present,label,zebra,zebra,0,1965
s26_jv_fs4,2,38,noise,absent,notCued,noise,NA,0,1054
s26_jv_fs4,2,39,incongruent,absent,label,pumpkin,NA,1,2568
s26_jv_fs4,2,40,incongruent,absent,label,banana,NA,1,1900
s26_jv_fs4,2,41,congruent,present,label,banana,banana,1,1578
s26_jv_fs4,2,42,noise,present,notCued,noise,rollingpin,0,2105
s26_jv_fs4,2,43,incongruent,absent,label,banana,NA,0,1368
s26_jv_fs4,2,44,noise,present,notCued,noise,turtle,0,2214
s26_jv_fs4,2,45,incongruent,absent,label,football,NA,1,2294
s26_jv_fs4,2,46,congruent,present,label,rollingpin,rollingpin,1,1052
s26_jv_fs4,2,47,noise,absent,notCued,noise,NA,1,2312
s26_jv_fs4,2,48,incongruent,present,label,football,swan,1,1369
s26_jv_fs4,2,49,incongruent,absent,label,swan,NA,1,2004
s26_jv_fs4,2,50,congruent,present,label,banana,banana,0,2124
s26_jv_fs4,2,51,congruent,present,label,turtle,turtle,0,1974
s26_jv_fs4,2,52,noise,present,notCued,noise,football,1,1052
s26_jv_fs4,2,53,noise,present,notCued,noise,banana,0,3945
s26_jv_fs4,2,54,noise,present,notCued,noise,football,1,1158
s26_jv_fs4,2,55,incongruent,absent,label,zebra,NA,0,1054
s26_jv_fs4,2,56,noise,absent,notCued,noise,NA,1,1927
s26_jv_fs4,2,57,noise,present,notCued,noise,banana,1,1054
s26_jv_fs4,2,58,congruent,present,label,banana,banana,1,1265
s26_jv_fs4,2,59,incongruent,absent,label,turtle,NA,1,2232
s26_jv_fs4,2,60,congruent,present,label,banana,banana,1,1052
s26_jv_fs4,2,61,incongruent,absent,label,turtle,NA,1,1973
s26_jv_fs4,2,62,noise,present,notCued,noise,rollingpin,1,949
s26_jv_fs4,2,63,noise,present,notCued,noise,swan,1,2088
s26_jv_fs4,2,64,congruent,present,label,turtle,turtle,1,1475
s26_jv_fs4,2,65,noise,absent,notCued,noise,NA,1,2344
s26_jv_fs4,2,66,incongruent,absent,label,pumpkin,NA,1,1577
s26_jv_fs4,2,67,congruent,present,label,swan,swan,1,739
s26_jv_fs4,2,68,noise,absent,notCued,noise,NA,1,2215
s26_jv_fs4,2,69,noise,absent,notCued,noise,NA,1,1959
s26_jv_fs4,2,70,congruent,present,label,kangaroo,kangaroo,0,2004
s26_jv_fs4,2,71,congruent,present,label,football,football,0,2231
s26_jv_fs4,2,72,noise,present,notCued,noise,banana,1,2041
s26_jv_fs4,2,73,noise,present,notCued,noise,football,0,3033
s26_jv_fs4,2,74,noise,absent,notCued,noise,NA,1,2233
s26_jv_fs4,2,75,congruent,present,label,pumpkin,pumpkin,0,2462
s26_jv_fs4,2,76,noise,absent,notCued,noise,NA,1,1850
s26_jv_fs4,2,77,incongruent,absent,label,rollingpin,NA,1,1974
s26_jv_fs4,2,78,noise,absent,notCued,noise,NA,1,2027
s26_jv_fs4,2,79,incongruent,absent,label,kangaroo,NA,1,1368
s26_jv_fs4,2,80,congruent,present,label,kangaroo,kangaroo,0,1580
s26_jv_fs4,2,81,incongruent,absent,label,banana,NA,1,1549
s26_jv_fs4,2,82,congruent,present,label,swan,swan,1,1052
s26_jv_fs4,2,83,incongruent,absent,label,rollingpin,NA,0,844
s26_jv_fs4,2,84,noise,absent,notCued,noise,NA,1,2103
s26_jv_fs4,2,85,noise,absent,notCued,noise,NA,1,2703
s26_jv_fs4,2,86,congruent,present,label,zebra,zebra,1,1475
s26_jv_fs4,2,87,noise,present,notCued,noise,pumpkin,0,3150
s26_jv_fs4,2,88,congruent,present,label,turtle,turtle,1,2071
s26_jv_fs4,2,89,incongruent,absent,label,zebra,NA,0,1052
s26_jv_fs4,2,90,congruent,present,label,rollingpin,rollingpin,1,1054
s26_jv_fs4,2,91,congruent,present,label,pumpkin,pumpkin,1,1284
s26_jv_fs4,2,92,noise,absent,notCued,noise,NA,0,1159
s26_jv_fs4,2,93,congruent,present,label,zebra,zebra,1,843
s26_jv_fs4,2,94,noise,absent,notCued,noise,NA,1,2024
s26_jv_fs4,2,95,noise,absent,notCued,noise,NA,1,2010
s26_jv_fs4,2,96,incongruent,absent,label,swan,NA,1,2150
s26_jv_fs4,2,97,incongruent,absent,label,banana,NA,1,2251
s26_jv_fs4,2,98,noise,present,notCued,noise,pumpkin,0,2159
s26_jv_fs4,2,99,noise,present,notCued,noise,swan,0,1929
s26_jv_fs4,2,100,incongruent,absent,label,pumpkin,NA,1,2071
s26_jv_fs4,2,101,noise,present,notCued,noise,zebra,0,2410
s26_jv_fs4,2,102,noise,present,notCued,noise,football,1,1054
s26_jv_fs4,2,103,noise,present,notCued,noise,kangaroo,1,949
s26_jv_fs4,2,104,incongruent,absent,label,rollingpin,NA,0,947
s26_jv_fs4,2,105,noise,absent,notCued,noise,NA,1,2136
s26_jv_fs4,2,106,incongruent,absent,label,football,NA,1,2391
s26_jv_fs4,2,107,noise,absent,notCued,noise,NA,1,2054
s26_jv_fs4,2,108,noise,absent,notCued,noise,NA,1,2007
s26_jv_fs4,2,109,noise,absent,notCued,noise,NA,1,1928
s26_jv_fs4,2,110,noise,absent,notCued,noise,NA,1,2039
s26_jv_fs4,2,111,incongruent,absent,label,kangaroo,NA,1,1973
s26_jv_fs4,2,112,noise,present,notCued,noise,zebra,1,953
s26_jv_fs4,2,113,incongruent,present,label,football,turtle,1,1831
s26_jv_fs4,2,114,noise,absent,notCued,noise,NA,0,1371
s26_jv_fs4,2,115,incongruent,present,label,football,zebra,1,1158
s26_jv_fs4,2,116,incongruent,absent,label,turtle,NA,1,1945
s26_jv_fs4,2,117,congruent,present,label,football,football,1,1590
s26_jv_fs4,2,118,noise,present,notCued,noise,pumpkin,0,2287
s26_jv_fs4,2,119,congruent,present,label,kangaroo,kangaroo,0,1986
s26_jv_fs4,2,120,noise,absent,notCued,noise,NA,0,948
s26_jv_fs4,2,121,incongruent,absent,label,football,NA,1,2202
s26_jv_fs4,2,122,noise,absent,notCued,noise,NA,1,2025
s26_jv_fs4,2,123,noise,absent,notCued,noise,NA,1,1898
s26_jv_fs4,2,124,incongruent,absent,label,zebra,NA,1,3772
s26_jv_fs4,2,125,noise,absent,notCued,noise,NA,1,2698
s26_jv_fs4,2,126,noise,present,notCued,noise,banana,0,1895
s26_jv_fs4,2,127,noise,present,notCued,noise,kangaroo,0,2139
s26_jv_fs4,2,128,congruent,present,label,football,football,0,2073
s26_jv_fs4,2,129,incongruent,present,label,zebra,kangaroo,0,2269
s26_jv_fs4,2,130,noise,present,notCued,noise,turtle,1,1546
s26_jv_fs4,2,131,noise,absent,notCued,noise,NA,1,1896
s26_jv_fs4,2,132,noise,present,notCued,noise,zebra,0,1898
s26_jv_fs4,2,133,noise,absent,notCued,noise,NA,1,1882
s26_jv_fs4,2,134,noise,absent,notCued,noise,NA,1,1977
s26_jv_fs4,2,135,noise,present,notCued,noise,pumpkin,0,1870
s26_jv_fs4,2,136,noise,absent,notCued,noise,NA,1,1880
s26_jv_fs4,2,137,noise,absent,notCued,noise,NA,1,2044
s26_jv_fs4,2,138,incongruent,absent,label,kangaroo,NA,1,1909
s26_jv_fs4,2,139,noise,present,notCued,noise,zebra,1,1054
s26_jv_fs4,2,140,incongruent,absent,label,banana,NA,1,2363
s26_jv_fs4,2,141,incongruent,absent,label,swan,NA,1,1988
s26_jv_fs4,2,142,congruent,present,label,zebra,zebra,1,1053
s26_jv_fs4,2,143,noise,present,notCued,noise,zebra,1,842
s26_jv_fs4,2,144,noise,absent,notCued,noise,NA,0,1369
s26_jv_fs4,2,145,incongruent,absent,label,rollingpin,NA,1,1574
s26_jv_fs4,2,146,incongruent,absent,label,kangaroo,NA,1,1716
s26_jv_fs4,2,147,noise,absent,notCued,noise,NA,1,2280
s26_jv_fs4,2,148,noise,absent,notCued,noise,NA,0,1579
s26_jv_fs4,2,149,incongruent,absent,label,kangaroo,NA,1,1368
s26_jv_fs4,2,150,incongruent,absent,label,football,NA,1,1749
s26_jv_fs4,2,151,noise,present,notCued,noise,banana,1,1476
s26_jv_fs4,2,152,noise,present,notCued,noise,kangaroo,1,1054
s26_jv_fs4,2,153,incongruent,absent,label,zebra,NA,0,1369
s26_jv_fs4,2,154,congruent,present,label,football,football,0,1159
s26_jv_fs4,2,155,noise,absent,notCued,noise,NA,0,1264
s26_jv_fs4,2,156,noise,present,notCued,noise,rollingpin,1,1266
s26_jv_fs4,2,157,incongruent,absent,label,pumpkin,NA,1,1944
s26_jv_fs4,2,158,congruent,present,label,turtle,turtle,0,2119
s26_jv_fs4,2,159,noise,present,notCued,noise,rollingpin,1,843
s26_jv_fs4,2,160,noise,present,notCued,noise,turtle,0,2231
s28_rrs_fs4-2,1,1,noise,absent,notCued,noise,NA,1,2442
s28_rrs_fs4-2,1,2,noise,present,notCued,noise,pumpkin,0,2447
s28_rrs_fs4-2,1,3,congruent,present,label,zebra,zebra,0,2556
s28_rrs_fs4-2,1,4,noise,absent,notCued,noise,NA,1,2295
s28_rrs_fs4-2,1,5,congruent,present,label,pumpkin,pumpkin,0,2478
s28_rrs_fs4-2,1,6,noise,absent,notCued,noise,NA,1,2345
s28_rrs_fs4-2,1,7,noise,absent,notCued,noise,NA,1,2282
s28_rrs_fs4-2,1,8,noise,present,notCued,noise,banana,0,2250
s28_rrs_fs4-2,1,9,noise,present,notCued,noise,kangaroo,0,2263
s28_rrs_fs4-2,1,10,noise,present,notCued,noise,football,0,2153
s28_rrs_fs4-2,1,11,congruent,present,label,football,football,0,2298
s28_rrs_fs4-2,1,12,congruent,present,label,banana,banana,1,2905
s28_rrs_fs4-2,1,13,incongruent,absent,label,zebra,NA,1,1881
s28_rrs_fs4-2,1,14,noise,present,notCued,noise,rollingpin,0,2265
s28_rrs_fs4-2,1,15,noise,present,notCued,noise,kangaroo,0,2117
s28_rrs_fs4-2,1,16,noise,absent,notCued,noise,NA,1,2248
s28_rrs_fs4-2,1,17,noise,absent,notCued,noise,NA,1,2010
s28_rrs_fs4-2,1,18,noise,present,notCued,noise,swan,0,2233
s28_rrs_fs4-2,1,19,noise,absent,notCued,noise,NA,1,2265
s28_rrs_fs4-2,1,20,noise,present,notCued,noise,football,0,2217
s28_rrs_fs4-2,1,21,noise,absent,notCued,noise,NA,1,2105
s28_rrs_fs4-2,1,22,incongruent,absent,label,turtle,NA,1,2199
s28_rrs_fs4-2,1,23,noise,absent,notCued,noise,NA,1,2218
s28_rrs_fs4-2,1,24,incongruent,present,label,zebra,rollingpin,0,2122
s28_rrs_fs4-2,1,25,congruent,present,label,zebra,zebra,0,2168
s28_rrs_fs4-2,1,26,congruent,present,label,swan,swan,0,2100
s28_rrs_fs4-2,1,27,noise,present,notCued,noise,swan,0,2026
s28_rrs_fs4-2,1,28,noise,present,notCued,noise,football,0,2107
s28_rrs_fs4-2,1,29,incongruent,present,label,zebra,turtle,0,2249
s28_rrs_fs4-2,1,30,congruent,present,label,football,football,0,2085
s28_rrs_fs4-2,1,31,noise,present,notCued,noise,banana,0,1896
s28_rrs_fs4-2,1,32,noise,present,notCued,noise,rollingpin,1,1897
s28_rrs_fs4-2,1,33,incongruent,absent,label,swan,NA,0,1889
s28_rrs_fs4-2,1,34,congruent,present,label,zebra,zebra,0,1915
s28_rrs_fs4-2,1,35,incongruent,absent,label,turtle,NA,1,3208
s28_rrs_fs4-2,1,36,noise,absent,notCued,noise,NA,1,3193
s28_rrs_fs4-2,1,37,congruent,present,label,zebra,zebra,0,1882
s28_rrs_fs4-2,1,38,incongruent,present,label,rollingpin,banana,0,1942
s28_rrs_fs4-2,1,39,incongruent,absent,label,zebra,NA,1,2314
s28_rrs_fs4-2,1,40,noise,absent,notCued,noise,NA,1,2026
s28_rrs_fs4-2,1,41,congruent,present,label,pumpkin,pumpkin,0,1965
s28_rrs_fs4-2,1,42,noise,present,notCued,noise,pumpkin,1,4288
s28_rrs_fs4-2,1,43,incongruent,absent,label,banana,NA,1,1961
s28_rrs_fs4-2,1,44,noise,present,notCued,noise,pumpkin,0,1983
s28_rrs_fs4-2,1,45,noise,absent,notCued,noise,NA,1,2440
s28_rrs_fs4-2,1,46,incongruent,absent,label,pumpkin,NA,1,2347
s28_rrs_fs4-2,1,47,congruent,present,label,swan,swan,0,2006
s28_rrs_fs4-2,1,48,incongruent,absent,label,pumpkin,NA,1,1926
s28_rrs_fs4-2,1,49,noise,present,notCued,noise,swan,0,2137
s28_rrs_fs4-2,1,50,noise,absent,notCued,noise,NA,1,2091
s28_rrs_fs4-2,1,51,congruent,present,label,rollingpin,rollingpin,0,2087
s28_rrs_fs4-2,1,52,incongruent,absent,label,turtle,NA,1,2169
s28_rrs_fs4-2,1,53,incongruent,present,label,kangaroo,football,0,1921
s28_rrs_fs4-2,1,54,noise,absent,notCued,noise,NA,1,2137
s28_rrs_fs4-2,1,55,noise,present,notCued,noise,swan,0,1963
s28_rrs_fs4-2,1,56,incongruent,absent,label,zebra,NA,1,1994
s28_rrs_fs4-2,1,57,incongruent,absent,label,turtle,NA,1,1848
s28_rrs_fs4-2,1,58,incongruent,absent,label,kangaroo,NA,1,2037
s28_rrs_fs4-2,1,59,noise,absent,notCued,noise,NA,1,2055
s28_rrs_fs4-2,1,60,incongruent,absent,label,kangaroo,NA,1,1831
s28_rrs_fs4-2,1,61,incongruent,absent,label,kangaroo,NA,1,1958
s28_rrs_fs4-2,1,62,congruent,present,label,kangaroo,kangaroo,0,2085
s28_rrs_fs4-2,1,63,noise,absent,notCued,noise,NA,1,2280
s28_rrs_fs4-2,1,64,congruent,present,label,kangaroo,kangaroo,0,2355
s28_rrs_fs4-2,1,65,noise,present,notCued,noise,turtle,0,1930
s28_rrs_fs4-2,1,66,noise,present,notCued,noise,turtle,0,2011
s28_rrs_fs4-2,1,67,noise,present,notCued,noise,banana,0,1961
s28_rrs_fs4-2,1,68,incongruent,absent,label,swan,NA,1,2132
s28_rrs_fs4-2,1,69,congruent,present,label,rollingpin,rollingpin,0,1894
s28_rrs_fs4-2,1,70,noise,absent,notCued,noise,NA,1,1961
s28_rrs_fs4-2,1,71,noise,present,notCued,noise,football,1,2185
s28_rrs_fs4-2,1,72,noise,absent,notCued,noise,NA,1,2103
s28_rrs_fs4-2,1,73,incongruent,absent,label,football,NA,1,2630
s28_rrs_fs4-2,1,74,noise,absent,notCued,noise,NA,1,2021
s28_rrs_fs4-2,1,75,noise,present,notCued,noise,rollingpin,0,2008
s28_rrs_fs4-2,1,76,incongruent,absent,label,banana,NA,1,1993
s28_rrs_fs4-2,1,77,incongruent,absent,label,swan,NA,1,2003
s28_rrs_fs4-2,1,78,noise,absent,notCued,noise,NA,1,1876
s28_rrs_fs4-2,1,79,congruent,present,label,rollingpin,rollingpin,0,1992
s28_rrs_fs4-2,1,80,incongruent,absent,label,rollingpin,NA,1,1926
s28_rrs_fs4-2,1,81,noise,absent,notCued,noise,NA,1,1909
s28_rrs_fs4-2,1,82,noise,present,notCued,noise,turtle,0,1930
s28_rrs_fs4-2,1,83,congruent,present,label,swan,swan,0,1892
s28_rrs_fs4-2,1,84,incongruent,absent,label,pumpkin,NA,1,1832
s28_rrs_fs4-2,1,85,incongruent,absent,label,kangaroo,NA,1,1827
s28_rrs_fs4-2,1,86,congruent,present,label,banana,banana,0,1834
s28_rrs_fs4-2,1,87,congruent,present,label,football,football,0,1912
s28_rrs_fs4-2,1,88,noise,present,notCued,noise,football,0,2168
s28_rrs_fs4-2,1,89,incongruent,absent,label,pumpkin,NA,1,1897
s28_rrs_fs4-2,1,90,noise,absent,notCued,noise,NA,1,1946
s28_rrs_fs4-2,1,91,noise,absent,notCued,noise,NA,1,1830
s28_rrs_fs4-2,1,92,noise,present,notCued,noise,zebra,0,1832
s28_rrs_fs4-2,1,93,noise,absent,notCued,noise,NA,1,1833
s28_rrs_fs4-2,1,94,congruent,present,label,turtle,turtle,0,1897
s28_rrs_fs4-2,1,95,noise,present,notCued,noise,kangaroo,0,1878
s28_rrs_fs4-2,1,96,noise,present,notCued,noise,pumpkin,0,1871
s28_rrs_fs4-2,1,97,noise,present,notCued,noise,banana,0,1862
s28_rrs_fs4-2,1,98,congruent,present,label,football,football,0,1989
s28_rrs_fs4-2,1,99,incongruent,absent,label,rollingpin,NA,1,2007
s28_rrs_fs4-2,1,100,noise,present,notCued,noise,banana,0,1958
s28_rrs_fs4-2,1,101,noise,present,notCued,noise,zebra,0,2232
s28_rrs_fs4-2,1,102,incongruent,absent,label,turtle,NA,0,3175
s28_rrs_fs4-2,1,103,incongruent,absent,label,zebra,NA,1,1996
s28_rrs_fs4-2,1,104,incongruent,absent,label,zebra,NA,1,2146
s28_rrs_fs4-2,1,105,noise,present,notCued,noise,rollingpin,0,2038
s28_rrs_fs4-2,1,106,incongruent,absent,label,rollingpin,NA,1,1893
s28_rrs_fs4-2,1,107,noise,absent,notCued,noise,NA,1,1962
s28_rrs_fs4-2,1,108,noise,absent,notCued,noise,NA,1,2058
s28_rrs_fs4-2,1,109,noise,present,notCued,noise,zebra,0,1977
s28_rrs_fs4-2,1,110,incongruent,absent,label,banana,NA,1,1944
s28_rrs_fs4-2,1,111,congruent,present,label,banana,banana,1,2507
s28_rrs_fs4-2,1,112,noise,absent,notCued,noise,NA,1,2409
s28_rrs_fs4-2,1,113,noise,present,notCued,noise,swan,0,1945
s28_rrs_fs4-2,1,114,incongruent,absent,label,pumpkin,NA,1,3227
s28_rrs_fs4-2,1,115,incongruent,absent,label,football,NA,1,2074
s28_rrs_fs4-2,1,116,congruent,present,label,rollingpin,rollingpin,0,1939
