subjCode,gender,block,trial_num,sound_file,sound_name,pic_name,is_valid,cue,is_pres,validity_prompt,rt,rtValid,obj_presence_acc,obj_identified_acc,latency,validity_recoded
s30_cjw_fs4,M,1,17,noise,noise,NA,valid,notCued,absent,football,2740,1311,0,0,NA,notCued
s30_cjw_fs4,M,1,18,zebra_label,zebra,NA,valid,label,absent,zebra,2425,448,0,1,NA,valid
s30_cjw_fs4,M,1,19,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,2180,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,20,noise,noise,kangaroo,valid,notCued,present,kangaroo,2182,1119,1,1,2182,notCued
s30_cjw_fs4,M,1,21,turtle_label,turtle,turtle,valid,label,present,turtle,2004,352,1,1,2004,valid
s30_cjw_fs4,M,1,22,football_label,football,NA,valid,label,absent,football,2023,NA,1,NA,2023,valid
s30_cjw_fs4,M,1,23,noise,noise,NA,valid,notCued,absent,rollingpin,1922,NA,1,NA,1922,notCued
s30_cjw_fs4,M,1,24,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,2704,NA,1,NA,2704,valid
s30_cjw_fs4,M,1,25,noise,noise,NA,valid,notCued,absent,zebra,1900,NA,1,NA,1900,notCued
s30_cjw_fs4,M,1,26,banana_label,banana,NA,valid,label,absent,banana,1734,320,0,1,NA,valid
s30_cjw_fs4,M,1,27,noise,noise,NA,valid,notCued,absent,football,2902,NA,1,NA,2902,notCued
s30_cjw_fs4,M,1,28,noise,noise,NA,valid,notCued,absent,banana,1260,1867,0,0,NA,notCued
s30_cjw_fs4,M,1,29,noise,noise,banana,valid,notCued,present,banana,1887,608,1,1,1887,notCued
s30_cjw_fs4,M,1,30,noise,noise,zebra,invalid,notCued,present,swan,1921,1967,1,1,1921,notCued
s30_cjw_fs4,M,1,31,noise,noise,NA,invalid,notCued,absent,turtle,1944,NA,1,NA,1944,notCued
s30_cjw_fs4,M,1,32,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,2054,479,0,1,NA,valid
s30_cjw_fs4,M,1,33,noise,noise,NA,valid,notCued,absent,football,2210,1184,0,0,NA,notCued
s30_cjw_fs4,M,1,34,turtle_label,turtle,NA,valid,label,absent,turtle,1159,NA,1,NA,1159,valid
s30_cjw_fs4,M,1,35,swan_label,swan,swan,valid,label,present,swan,2078,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,36,swan_label,swan,swan,valid,label,present,swan,1371,455,1,1,1371,valid
s30_cjw_fs4,M,1,37,swan_label,swan,swan,valid,label,present,swan,1373,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,38,noise,noise,swan,valid,notCued,present,swan,1582,1506,1,0,1582,notCued
s30_cjw_fs4,M,1,39,noise,noise,NA,invalid,notCued,absent,swan,1639,1311,0,0,NA,notCued
s30_cjw_fs4,M,1,40,noise,noise,NA,invalid,notCued,absent,swan,1837,NA,1,NA,1837,notCued
s30_cjw_fs4,M,1,41,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,1765,NA,1,NA,1765,valid
s30_cjw_fs4,M,1,42,turtle_label,turtle,zebra,invalid,label,present,turtle,1590,640,1,0,1590,invalid
s30_cjw_fs4,M,1,43,noise,noise,NA,valid,notCued,absent,kangaroo,1267,1478,0,0,NA,notCued
s30_cjw_fs4,M,1,44,noise,noise,swan,valid,notCued,present,swan,1878,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,45,noise,noise,NA,valid,notCued,absent,pumpkin,2342,1728,0,1,NA,notCued
s30_cjw_fs4,M,1,46,rollingpin_label,rollingpin,NA,invalid,label,absent,rollingpin,2054,335,0,0,NA,invalid
s30_cjw_fs4,M,1,47,football_label,football,kangaroo,invalid,label,present,football,1370,NA,0,NA,NA,invalid
s30_cjw_fs4,M,1,48,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,1762,NA,1,NA,1762,valid
s30_cjw_fs4,M,1,49,noise,noise,NA,valid,notCued,absent,turtle,1798,672,0,0,NA,notCued
s30_cjw_fs4,M,1,50,noise,noise,NA,valid,notCued,absent,banana,1781,640,0,1,NA,notCued
s30_cjw_fs4,M,1,51,banana_label,banana,banana,valid,label,present,banana,2192,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,52,rollingpin_label,rollingpin,NA,invalid,label,absent,rollingpin,1794,NA,1,NA,1794,invalid
s30_cjw_fs4,M,1,53,kangaroo_label,kangaroo,NA,invalid,label,absent,kangaroo,1371,408,0,0,NA,invalid
s30_cjw_fs4,M,1,54,noise,noise,football,valid,notCued,present,football,1623,640,1,1,1623,notCued
s30_cjw_fs4,M,1,55,rollingpin_label,rollingpin,rollingpin,valid,label,present,rollingpin,845,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,56,noise,noise,NA,valid,notCued,absent,zebra,1837,NA,1,NA,1837,notCued
s30_cjw_fs4,M,1,57,noise,noise,NA,valid,notCued,absent,pumpkin,1876,847,0,1,NA,notCued
s30_cjw_fs4,M,1,58,noise,noise,NA,valid,notCued,absent,banana,424,NA,1,NA,424,notCued
s30_cjw_fs4,M,1,59,swan_label,swan,NA,valid,label,absent,swan,1890,NA,1,NA,1890,valid
s30_cjw_fs4,M,1,60,zebra_label,zebra,NA,valid,label,absent,zebra,1371,495,0,1,NA,valid
s30_cjw_fs4,M,1,61,noise,noise,NA,valid,notCued,absent,swan,2134,NA,1,NA,2134,notCued
s30_cjw_fs4,M,1,62,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,1877,NA,1,NA,1877,valid
s30_cjw_fs4,M,1,63,turtle_label,turtle,NA,valid,label,absent,turtle,1831,416,0,1,NA,valid
s30_cjw_fs4,M,1,64,noise,noise,kangaroo,invalid,notCued,present,turtle,2195,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,65,football_label,football,football,valid,label,present,football,3265,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,66,zebra_label,zebra,zebra,valid,label,present,zebra,1557,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,67,noise,noise,NA,valid,notCued,absent,swan,2453,NA,1,NA,2453,notCued
s30_cjw_fs4,M,1,68,noise,noise,banana,invalid,notCued,present,rollingpin,2174,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,69,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,1845,NA,1,NA,1845,valid
s30_cjw_fs4,M,1,70,noise,noise,NA,valid,notCued,absent,zebra,1847,NA,1,NA,1847,notCued
s30_cjw_fs4,M,1,71,noise,noise,pumpkin,valid,notCued,present,pumpkin,1606,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,72,noise,noise,NA,valid,notCued,absent,pumpkin,1528,1167,0,0,NA,notCued
s30_cjw_fs4,M,1,73,pumpkin_label,pumpkin,rollingpin,invalid,label,present,pumpkin,1875,NA,0,NA,NA,invalid
s30_cjw_fs4,M,1,74,noise,noise,NA,invalid,notCued,absent,kangaroo,1526,879,0,0,NA,notCued
s30_cjw_fs4,M,1,75,noise,noise,NA,invalid,notCued,absent,football,1875,592,0,1,NA,notCued
s30_cjw_fs4,M,1,76,rollingpin_label,rollingpin,NA,invalid,label,absent,rollingpin,1476,NA,1,NA,1476,invalid
s30_cjw_fs4,M,1,77,noise,noise,NA,invalid,notCued,absent,zebra,1621,623,0,0,NA,notCued
s30_cjw_fs4,M,1,78,banana_label,banana,banana,valid,label,present,banana,1744,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,79,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,1761,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,80,football_label,football,turtle,invalid,label,present,football,1375,392,1,0,1375,invalid
s30_cjw_fs4,M,1,81,noise,noise,pumpkin,valid,notCued,present,pumpkin,1284,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,82,noise,noise,NA,invalid,notCued,absent,zebra,634,NA,1,NA,634,notCued
s30_cjw_fs4,M,1,83,noise,noise,NA,valid,notCued,absent,pumpkin,2054,NA,1,NA,2054,notCued
s30_cjw_fs4,M,1,84,noise,noise,rollingpin,invalid,notCued,present,pumpkin,950,802,1,1,950,notCued
s30_cjw_fs4,M,1,85,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,1633,NA,1,NA,1633,valid
s30_cjw_fs4,M,1,86,noise,noise,NA,valid,notCued,absent,rollingpin,1507,927,0,1,NA,notCued
s30_cjw_fs4,M,1,87,turtle_label,turtle,turtle,valid,label,present,turtle,2082,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,88,banana_label,banana,banana,valid,label,present,banana,1857,431,1,1,1857,valid
s30_cjw_fs4,M,1,89,noise,noise,NA,valid,notCued,absent,kangaroo,1894,NA,1,NA,1894,notCued
s30_cjw_fs4,M,1,90,zebra_label,zebra,NA,valid,label,absent,zebra,1270,NA,1,NA,1270,valid
s30_cjw_fs4,M,1,91,noise,noise,banana,valid,notCued,present,banana,1392,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,92,zebra_label,zebra,NA,invalid,label,absent,zebra,1651,NA,1,NA,1651,invalid
s30_cjw_fs4,M,1,93,noise,noise,football,valid,notCued,present,football,1584,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,94,noise,noise,kangaroo,valid,notCued,present,kangaroo,1371,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,95,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,1479,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,96,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,1925,NA,1,NA,1925,valid
s30_cjw_fs4,M,1,97,noise,noise,NA,valid,notCued,absent,zebra,1584,NA,1,NA,1584,notCued
s30_cjw_fs4,M,1,98,noise,noise,kangaroo,valid,notCued,present,kangaroo,2864,1440,1,0,2864,notCued
s30_cjw_fs4,M,1,99,noise,noise,NA,valid,notCued,absent,turtle,1795,NA,1,NA,1795,notCued
s30_cjw_fs4,M,1,100,noise,noise,swan,valid,notCued,present,swan,1638,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,101,pumpkin_label,pumpkin,NA,invalid,label,absent,pumpkin,1939,NA,1,NA,1939,invalid
s30_cjw_fs4,M,1,102,noise,noise,zebra,valid,notCued,present,zebra,1508,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,103,banana_label,banana,NA,invalid,label,absent,banana,1896,NA,1,NA,1896,invalid
s30_cjw_fs4,M,1,104,noise,noise,NA,valid,notCued,absent,turtle,2020,783,0,1,NA,notCued
s30_cjw_fs4,M,1,105,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,1886,367,1,1,1886,valid
s30_cjw_fs4,M,1,106,football_label,football,football,valid,label,present,football,1874,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,107,zebra_label,zebra,zebra,valid,label,present,zebra,1976,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,108,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,2344,NA,1,NA,2344,valid
s30_cjw_fs4,M,1,109,kangaroo_label,kangaroo,NA,invalid,label,absent,kangaroo,1936,NA,1,NA,1936,invalid
s30_cjw_fs4,M,1,110,turtle_label,turtle,NA,valid,label,absent,turtle,2162,NA,1,NA,2162,valid
s30_cjw_fs4,M,1,111,turtle_label,turtle,NA,valid,label,absent,turtle,1505,496,0,1,NA,valid
s30_cjw_fs4,M,1,112,noise,noise,NA,invalid,notCued,absent,zebra,1867,NA,1,NA,1867,notCued
s30_cjw_fs4,M,1,113,turtle_label,turtle,turtle,valid,label,present,turtle,1844,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,114,swan_label,swan,NA,valid,label,absent,swan,1583,NA,1,NA,1583,valid
s30_cjw_fs4,M,1,115,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,857,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,116,football_label,football,football,valid,label,present,football,1752,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,117,football_label,football,football,valid,label,present,football,952,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,118,noise,noise,rollingpin,valid,notCued,present,rollingpin,1477,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,119,noise,noise,football,invalid,notCued,present,rollingpin,1897,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,120,noise,noise,pumpkin,valid,notCued,present,pumpkin,1606,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,121,noise,noise,turtle,valid,notCued,present,turtle,1864,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,122,noise,noise,football,valid,notCued,present,football,1584,1127,1,0,1584,notCued
s30_cjw_fs4,M,1,123,noise,noise,NA,valid,notCued,absent,kangaroo,1925,NA,1,NA,1925,notCued
s30_cjw_fs4,M,1,124,kangaroo_label,kangaroo,banana,invalid,label,present,kangaroo,2059,NA,0,NA,NA,invalid
s30_cjw_fs4,M,1,125,noise,noise,turtle,valid,notCued,present,turtle,1161,1327,1,0,1161,notCued
s30_cjw_fs4,M,1,126,banana_label,banana,NA,valid,label,absent,banana,2038,NA,1,NA,2038,valid
s30_cjw_fs4,M,1,127,noise,noise,turtle,valid,notCued,present,turtle,1584,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,128,zebra_label,zebra,zebra,valid,label,present,zebra,1476,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,129,noise,noise,zebra,valid,notCued,present,zebra,1718,1007,1,0,1718,notCued
s30_cjw_fs4,M,1,130,noise,noise,NA,valid,notCued,absent,swan,2181,NA,1,NA,2181,notCued
s30_cjw_fs4,M,1,131,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,2177,NA,1,NA,2177,valid
s30_cjw_fs4,M,1,132,noise,noise,pumpkin,invalid,notCued,present,kangaroo,1855,847,1,1,1855,notCued
s30_cjw_fs4,M,1,133,football_label,football,NA,valid,label,absent,football,2102,NA,1,NA,2102,valid
s30_cjw_fs4,M,1,134,noise,noise,NA,valid,notCued,absent,football,2646,432,0,0,NA,notCued
s30_cjw_fs4,M,1,135,noise,noise,NA,valid,notCued,absent,kangaroo,1959,NA,1,NA,1959,notCued
s30_cjw_fs4,M,1,136,kangaroo_label,kangaroo,pumpkin,invalid,label,present,kangaroo,1915,NA,0,NA,NA,invalid
s30_cjw_fs4,M,1,137,swan_label,swan,NA,valid,label,absent,swan,2192,416,0,1,NA,valid
s30_cjw_fs4,M,1,138,noise,noise,rollingpin,valid,notCued,present,rollingpin,1582,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,139,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,1266,332,0,1,NA,valid
s30_cjw_fs4,M,1,140,noise,noise,NA,valid,notCued,absent,rollingpin,1161,799,0,0,NA,notCued
s30_cjw_fs4,M,1,141,noise,noise,turtle,invalid,notCued,present,football,1477,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,142,football_label,football,NA,valid,label,absent,football,1849,416,0,1,NA,valid
s30_cjw_fs4,M,1,143,noise,noise,swan,invalid,notCued,present,turtle,1586,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,144,noise,noise,banana,valid,notCued,present,banana,1829,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,145,zebra_label,zebra,zebra,valid,label,present,zebra,1847,319,1,1,1847,valid
s30_cjw_fs4,M,1,146,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,1477,NA,1,NA,1477,valid
s30_cjw_fs4,M,1,147,turtle_label,turtle,turtle,valid,label,present,turtle,2101,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,148,noise,noise,swan,valid,notCued,present,swan,1859,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,149,banana_label,banana,banana,valid,label,present,banana,1824,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,150,noise,noise,zebra,valid,notCued,present,zebra,2100,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,151,swan_label,swan,NA,valid,label,absent,swan,1872,NA,1,NA,1872,valid
s30_cjw_fs4,M,1,152,noise,noise,pumpkin,valid,notCued,present,pumpkin,1983,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,153,noise,noise,turtle,valid,notCued,present,turtle,1478,467,1,1,1478,notCued
s30_cjw_fs4,M,1,154,noise,noise,NA,valid,notCued,absent,banana,2132,NA,1,NA,2132,notCued
s30_cjw_fs4,M,1,155,noise,noise,kangaroo,valid,notCued,present,kangaroo,1925,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,156,noise,noise,rollingpin,valid,notCued,present,rollingpin,1861,NA,0,NA,NA,notCued
s30_cjw_fs4,M,1,157,rollingpin_label,rollingpin,rollingpin,valid,label,present,rollingpin,1581,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,158,banana_label,banana,NA,valid,label,absent,banana,1919,NA,1,NA,1919,valid
s30_cjw_fs4,M,1,159,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,1779,NA,0,NA,NA,valid
s30_cjw_fs4,M,1,160,noise,noise,NA,valid,notCued,absent,turtle,1828,NA,1,NA,1828,notCued
s30_cjw_fs4,M,2,1,football_label,football,turtle,invalid,label,present,football,1733,NA,0,NA,NA,invalid
s30_cjw_fs4,M,2,2,kangaroo_label,kangaroo,banana,invalid,label,present,kangaroo,1883,NA,0,NA,NA,invalid
s30_cjw_fs4,M,2,3,noise,noise,rollingpin,valid,notCued,present,rollingpin,1372,796,1,1,1372,notCued
s30_cjw_fs4,M,2,4,turtle_label,turtle,NA,valid,label,absent,turtle,1476,NA,1,NA,1476,valid
s30_cjw_fs4,M,2,5,noise,noise,swan,invalid,notCued,present,turtle,1558,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,6,noise,noise,banana,valid,notCued,present,banana,1177,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,7,football_label,football,NA,valid,label,absent,football,1523,511,0,1,NA,valid
s30_cjw_fs4,M,2,8,noise,noise,NA,valid,notCued,absent,rollingpin,1584,NA,1,NA,1584,notCued
s30_cjw_fs4,M,2,9,noise,noise,zebra,valid,notCued,present,zebra,2014,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,10,noise,noise,NA,invalid,notCued,absent,swan,1651,NA,1,NA,1651,notCued
s30_cjw_fs4,M,2,11,noise,noise,pumpkin,valid,notCued,present,pumpkin,1551,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,12,noise,noise,banana,valid,notCued,present,banana,1284,419,1,1,1284,notCued
s30_cjw_fs4,M,2,13,zebra_label,zebra,NA,valid,label,absent,zebra,1269,NA,1,NA,1269,valid
s30_cjw_fs4,M,2,14,noise,noise,NA,valid,notCued,absent,turtle,1477,NA,1,NA,1477,notCued
s30_cjw_fs4,M,2,15,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,1933,NA,1,NA,1933,valid
s30_cjw_fs4,M,2,16,noise,noise,NA,valid,notCued,absent,pumpkin,1579,878,0,0,NA,notCued
s30_cjw_fs4,M,2,17,noise,noise,turtle,valid,notCued,present,turtle,1477,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,18,noise,noise,NA,valid,notCued,absent,banana,1543,NA,1,NA,1543,notCued
s30_cjw_fs4,M,2,19,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,1700,NA,1,NA,1700,valid
s30_cjw_fs4,M,2,20,football_label,football,NA,valid,label,absent,football,1555,NA,1,NA,1555,valid
s30_cjw_fs4,M,2,21,turtle_label,turtle,turtle,valid,label,present,turtle,1715,NA,0,NA,NA,valid
s30_cjw_fs4,M,2,22,noise,noise,NA,invalid,notCued,absent,kangaroo,2052,NA,1,NA,2052,notCued
s30_cjw_fs4,M,2,23,noise,noise,rollingpin,valid,notCued,present,rollingpin,1878,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,24,noise,noise,NA,valid,notCued,absent,pumpkin,1766,NA,1,NA,1766,notCued
s30_cjw_fs4,M,2,25,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,1837,399,1,1,1837,valid
s30_cjw_fs4,M,2,26,swan_label,swan,NA,valid,label,absent,swan,1729,NA,1,NA,1729,valid
s30_cjw_fs4,M,2,27,rollingpin_label,rollingpin,NA,invalid,label,absent,rollingpin,1699,NA,1,NA,1699,invalid
s30_cjw_fs4,M,2,28,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,1554,NA,1,NA,1554,valid
s30_cjw_fs4,M,2,29,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,1887,NA,1,NA,1887,valid
s30_cjw_fs4,M,2,30,banana_label,banana,banana,valid,label,present,banana,1760,NA,0,NA,NA,valid
s30_cjw_fs4,M,2,31,banana_label,banana,NA,valid,label,absent,banana,1847,NA,1,NA,1847,valid
s30_cjw_fs4,M,2,32,rollingpin_label,rollingpin,NA,invalid,label,absent,rollingpin,1940,NA,1,NA,1940,invalid
s30_cjw_fs4,M,2,33,noise,noise,rollingpin,valid,notCued,present,rollingpin,1780,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,34,noise,noise,banana,valid,notCued,present,banana,1499,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,35,kangaroo_label,kangaroo,NA,invalid,label,absent,kangaroo,2080,351,0,0,NA,invalid
s30_cjw_fs4,M,2,36,banana_label,banana,NA,invalid,label,absent,banana,1654,NA,1,NA,1654,invalid
s30_cjw_fs4,M,2,37,noise,noise,NA,valid,notCued,absent,rollingpin,1894,NA,1,NA,1894,notCued
s30_cjw_fs4,M,2,38,noise,noise,NA,invalid,notCued,absent,turtle,1527,NA,1,NA,1527,notCued
s30_cjw_fs4,M,2,39,noise,noise,NA,valid,notCued,absent,pumpkin,1669,NA,1,NA,1669,notCued
s30_cjw_fs4,M,2,40,noise,noise,swan,valid,notCued,present,swan,1665,863,1,1,1665,notCued
s30_cjw_fs4,M,2,41,noise,noise,kangaroo,valid,notCued,present,kangaroo,1650,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,42,noise,noise,NA,invalid,notCued,absent,football,1056,NA,1,NA,1056,notCued
s30_cjw_fs4,M,2,43,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,1284,NA,0,NA,NA,valid
s30_cjw_fs4,M,2,44,noise,noise,NA,invalid,notCued,absent,zebra,1479,NA,1,NA,1479,notCued
s30_cjw_fs4,M,2,45,noise,noise,turtle,valid,notCued,present,turtle,1534,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,46,noise,noise,zebra,valid,notCued,present,zebra,1478,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,47,noise,noise,NA,valid,notCued,absent,turtle,1372,NA,1,NA,1372,notCued
s30_cjw_fs4,M,2,48,noise,noise,NA,valid,notCued,absent,zebra,2644,NA,1,NA,2644,notCued
s30_cjw_fs4,M,2,49,noise,noise,banana,invalid,notCued,present,rollingpin,2767,815,1,1,2767,notCued
s30_cjw_fs4,M,2,50,banana_label,banana,NA,valid,label,absent,banana,1583,NA,1,NA,1583,valid
s30_cjw_fs4,M,2,51,noise,noise,NA,invalid,notCued,absent,zebra,1775,NA,1,NA,1775,notCued
s30_cjw_fs4,M,2,52,noise,noise,football,valid,notCued,present,football,1587,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,53,football_label,football,kangaroo,invalid,label,present,football,2761,191,1,0,2761,invalid
s30_cjw_fs4,M,2,54,noise,noise,NA,valid,notCued,absent,banana,635,NA,1,NA,635,notCued
s30_cjw_fs4,M,2,55,noise,noise,rollingpin,valid,notCued,present,rollingpin,1480,1006,1,0,1480,notCued
s30_cjw_fs4,M,2,56,noise,noise,NA,invalid,notCued,absent,swan,1828,NA,1,NA,1828,notCued
s30_cjw_fs4,M,2,57,noise,noise,zebra,invalid,notCued,present,swan,951,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,58,swan_label,swan,swan,valid,label,present,swan,1479,NA,0,NA,NA,valid
s30_cjw_fs4,M,2,59,noise,noise,NA,valid,notCued,absent,kangaroo,1632,NA,1,NA,1632,notCued
s30_cjw_fs4,M,2,60,noise,noise,zebra,valid,notCued,present,zebra,1162,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,61,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,1585,NA,0,NA,NA,valid
s30_cjw_fs4,M,2,62,turtle_label,turtle,NA,valid,label,absent,turtle,1511,NA,1,NA,1511,valid
s30_cjw_fs4,M,2,63,noise,noise,football,valid,notCued,present,football,1163,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,64,noise,noise,NA,valid,notCued,absent,football,1056,NA,1,NA,1056,notCued
s30_cjw_fs4,M,2,65,noise,noise,NA,valid,notCued,absent,swan,1372,NA,1,NA,1372,notCued
s30_cjw_fs4,M,2,66,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,1623,NA,1,NA,1623,valid
s30_cjw_fs4,M,2,67,football_label,football,football,valid,label,present,football,3060,143,1,1,3060,valid
s30_cjw_fs4,M,2,68,zebra_label,zebra,NA,invalid,label,absent,zebra,1721,NA,1,NA,1721,invalid
s30_cjw_fs4,M,2,69,football_label,football,NA,valid,label,absent,football,1585,NA,1,NA,1585,valid
s30_cjw_fs4,M,2,70,noise,noise,NA,valid,notCued,absent,rollingpin,2270,688,0,0,NA,notCued
s30_cjw_fs4,M,2,71,kangaroo_label,kangaroo,pumpkin,invalid,label,present,kangaroo,1723,NA,0,NA,NA,invalid
s30_cjw_fs4,M,2,72,zebra_label,zebra,NA,valid,label,absent,zebra,1782,NA,1,NA,1782,valid
s30_cjw_fs4,M,2,73,rollingpin_label,rollingpin,NA,invalid,label,absent,rollingpin,2484,720,0,0,NA,invalid
s30_cjw_fs4,M,2,74,noise,noise,turtle,invalid,notCued,present,football,422,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,75,noise,noise,NA,valid,notCued,absent,turtle,1657,NA,1,NA,1657,notCued
s30_cjw_fs4,M,2,76,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,1478,NA,1,NA,1478,valid
s30_cjw_fs4,M,2,77,pumpkin_label,pumpkin,rollingpin,invalid,label,present,pumpkin,1956,NA,0,NA,NA,invalid
s30_cjw_fs4,M,2,78,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,1376,NA,0,NA,NA,valid
s30_cjw_fs4,M,2,79,swan_label,swan,NA,valid,label,absent,swan,1161,NA,1,NA,1161,valid
s30_cjw_fs4,M,2,80,noise,noise,pumpkin,invalid,notCued,present,kangaroo,1177,749,1,1,1177,notCued
s30_cjw_fs4,M,2,81,noise,noise,turtle,valid,notCued,present,turtle,1635,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,82,noise,noise,pumpkin,valid,notCued,present,pumpkin,1177,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,83,noise,noise,zebra,valid,notCued,present,zebra,1057,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,84,banana_label,banana,swan,invalid,label,present,banana,1269,NA,0,NA,NA,invalid
s30_cjw_fs4,M,2,85,noise,noise,banana,valid,notCued,present,banana,1605,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,86,noise,noise,rollingpin,invalid,notCued,present,pumpkin,1478,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,87,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,1284,323,1,1,1284,valid
s30_cjw_fs4,M,2,88,noise,noise,NA,valid,notCued,absent,banana,1686,608,0,0,NA,notCued
s30_cjw_fs4,M,2,89,noise,noise,pumpkin,valid,notCued,present,pumpkin,1498,NA,0,NA,NA,notCued
s30_cjw_fs4,M,2,90,turtle_label,turtle,zebra,invalid,label,present,turtle,1583,NA,0,NA,NA,invalid
s30_cjw_fs4,M,2,91,turtle_label,turtle,NA,valid,label,absent,turtle,1583,NA,1,NA,1583,valid
