Trial_nr	Outputfile	Prime	Target	Condition	Pic_Present_Absent	Picture_Time	Button_Time	Button_Pressed	RT
163	24_CFS3_logfile.txt	Raket	blank.jpg	noPic	absent	0	0	2	886
164	24_CFS3_logfile.txt	Hoed	blank.jpg	noPic	absent	0	0	1	1626
165	24_CFS3_logfile.txt	Kussen	blank.jpg	noPic	absent	0	0	2	1446
166	24_CFS3_logfile.txt	Ball	blank.jpg	noPic	absent	0	0	1	1448
167	24_CFS3_logfile.txt	Hark	blank.jpg	noPic	absent	0	0	1	1603
168	24_CFS3_logfile.txt	spuitje	blank.jpg	noPic	absent	0	0	2	1294
169	24_CFS3_logfile.txt	Hersens	17_T_Rocket.jpg	incongruent	present	0	0	2	813
170	24_CFS3_logfile.txt	Raket	blank.jpg	noPic	absent	0	0	2	1340
171	24_CFS3_logfile.txt	Hersens	blank.jpg	noPic	absent	0	0	2	830
172	24_CFS3_logfile.txt	Fluit	51_Control.jpg	incongruent	present	0	0	2	1459
173	24_CFS3_logfile.txt	Kussen	blank.jpg	noPic	absent	0	0	2	929
174	24_CFS3_logfile.txt	Kussen	12_T_Cushion.jpg	congruent	present	0	0	1	897
175	24_CFS3_logfile.txt	Spuitje	32_T_Hat.jpg	incongruent	present	0	0	2	1562
176	24_CFS3_logfile.txt	Hark	38_T_Hark.jpg	congruent	present	0	0	1	855
177	24_CFS3_logfile.txt	Pen	blank.jpg	noPic	absent	0	0	2	1347
178	24_CFS3_logfile.txt	Vlinder	29_T_Whip.jpg	incongruent	present	0	0	2	1243
179	24_CFS3_logfile.txt	Pen	blank.jpg	noPic	absent	0	0	2	1788
180	24_CFS3_logfile.txt	Fles	4_T_Ball.jpg	incongruent	present	0	0	2	1960
181	24_CFS3_logfile.txt	Bonbon	blank.jpg	noPic	absent	0	0	2	1242
182	24_CFS3_logfile.txt	Pen	39_T_Crane.jpg	incongruent	present	0	0	1	854
183	24_CFS3_logfile.txt	Hersens	30_S_Brain.jpg	congruent	present	0	0	1	934
184	24_CFS3_logfile.txt	Hark	32_T_Hat.jpg	incongruent	present	0	0	2	1227
185	24_CFS3_logfile.txt	Bonbon	blank.jpg	noPic	absent	0	0	2	1975
186	24_CFS3_logfile.txt	Hoed	36_T_Flute.jpg	incongruent	present	0	0	1	2407
187	24_CFS3_logfile.txt	Raket	12_T_Cushion.jpg	incongruent	present	0	0	1	988
188	24_CFS3_logfile.txt	Pen	49_T_Injection.jpg	incongruent	present	0	0	1	1820
189	24_CFS3_logfile.txt	Raket	17_T_Rocket.jpg	congruent	present	0	0	2	1531
190	24_CFS3_logfile.txt	Pen	blank.jpg	noPic	absent	0	0	2	1557
191	24_CFS3_logfile.txt	Bonbon	blank.jpg	noPic	absent	0	0	2	1063
192	24_CFS3_logfile.txt	Ball	blank.jpg	noPic	absent	0	0	2	834
193	24_CFS3_logfile.txt	Palm	49_T_Injection.jpg	incongruent	present	0	0	1	1254
194	24_CFS3_logfile.txt	Zweep	29_T_Whip.jpg	congruent	present	0	0	1	1154
195	24_CFS3_logfile.txt	Fles	1_T_Banaan.jpg	incongruent	present	0	0	1	1696
196	24_CFS3_logfile.txt	Kraan	blank.jpg	noPic	absent	0	0	2	1986
197	24_CFS3_logfile.txt	Vlinder	28_T_Butterfly.jpg	congruent	present	0	0	1	952
198	24_CFS3_logfile.txt	Hersens	blank.jpg	noPic	absent	0	0	2	1361
199	24_CFS3_logfile.txt	Vlinder	28_T_Butterfly.jpg	congruent	present	0	0	1	967
200	24_CFS3_logfile.txt	Ball	blank.jpg	noPic	absent	0	0	1	1446
201	24_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	2	1223
202	24_CFS3_logfile.txt	Ball	1_T_Banaan.jpg	incongruent	present	0	0	1	1418
203	24_CFS3_logfile.txt	Vlinder	blank.jpg	noPic	absent	0	0	2	1841
204	24_CFS3_logfile.txt	spuitje	49_T_Injection.jpg	congruent	present	0	0	1	791
205	24_CFS3_logfile.txt	Zweep	blank.jpg	noPic	absent	0	0	2	1409
206	24_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	2	828
207	24_CFS3_logfile.txt	Bonbon	50_T_Pen.jpg	incongruent	present	0	0	2	2231
208	24_CFS3_logfile.txt	Hark	blank.jpg	noPic	absent	0	0	2	2159
209	24_CFS3_logfile.txt	Kraan	39_T_Crane.jpg	congruent	present	0	0	1	1012
210	24_CFS3_logfile.txt	Kussen	blank.jpg	noPic	absent	0	0	2	1138
211	24_CFS3_logfile.txt	Hark	38_T_Hark.jpg	congruent	present	0	0	1	728
212	24_CFS3_logfile.txt	Hersens	blank.jpg	noPic	absent	0	0	2	948
213	24_CFS3_logfile.txt	Zweep	1_T_Banaan.jpg	incongruent	present	0	0	1	1154
214	24_CFS3_logfile.txt	Hoed	32_T_Hat.jpg	congruent	present	0	0	1	812
215	24_CFS3_logfile.txt	Bonbon	52_T_Bonbon.jpg	congruent	present	0	0	1	855
216	24_CFS3_logfile.txt	Kraan	38_T_Hark.jpg	incongruent	present	0	0	1	743
217	24_CFS3_logfile.txt	Hark	blank.jpg	noPic	absent	0	0	2	1001
218	24_CFS3_logfile.txt	Zweep	30_S_Brain.jpg	incongruent	present	0	0	1	1718
219	24_CFS3_logfile.txt	Vlinder	8_T_Bottle.jpg	incongruent	present	0	0	1	1124
220	24_CFS3_logfile.txt	Fluit	blank.jpg	noPic	absent	0	0	2	1576
221	24_CFS3_logfile.txt	Vlinder	blank.jpg	noPic	absent	0	0	2	1210
222	24_CFS3_logfile.txt	Fluit	32_T_Hat.jpg	incongruent	present	0	0	1	1038
223	24_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	2	994
224	24_CFS3_logfile.txt	spuitje	blank.jpg	noPic	absent	0	0	2	1225
225	24_CFS3_logfile.txt	Hark	38_T_Hark.jpg	congruent	present	0	0	1	655
226	24_CFS3_logfile.txt	Bonbon	blank.jpg	noPic	absent	0	0	2	1130
227	24_CFS3_logfile.txt	Banaan	blank.jpg	noPic	absent	0	0	2	1649
228	24_CFS3_logfile.txt	Ball	17_T_Rocket.jpg	incongruent	present	0	0	2	636
229	24_CFS3_logfile.txt	Fles	8_T_Bottle.jpg	congruent	present	0	0	2	1539
230	24_CFS3_logfile.txt	Kraan	52_T_Bonbon.jpg	incongruent	present	0	0	1	952
231	24_CFS3_logfile.txt	Zweep	8_T_Bottle.jpg	incongruent	present	0	0	1	1089
232	24_CFS3_logfile.txt	Kussen	blank.jpg	noPic	absent	0	0	2	887
233	24_CFS3_logfile.txt	Bonbon	52_T_Bonbon.jpg	congruent	present	0	0	1	669
234	24_CFS3_logfile.txt	Ball	4_T_Ball.jpg	congruent	present	0	0	1	573
235	24_CFS3_logfile.txt	Raket	17_T_Rocket.jpg	congruent	present	0	0	1	1131
236	24_CFS3_logfile.txt	Pen	50_T_Pen.jpg	congruent	present	0	0	1	670
237	24_CFS3_logfile.txt	Hark	blank.jpg	noPic	absent	0	0	2	933
238	24_CFS3_logfile.txt	Vlinder	blank.jpg	noPic	absent	0	0	2	1021
239	24_CFS3_logfile.txt	Banaan	1_T_Banaan.jpg	congruent	present	0	0	1	755
