UserId,EventTag,TagValue1,TagValue2,EventMs,TagDate
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_97_target,./static/100_sem_riding helmet.png,61642,2019-09-17 15:50:58.98
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_97_target,7,64660,2019-09-17 15:51:01.998
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_16_target,boog,27536,2019-09-17 15:51:02.554
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_16_target,"1995,2217,2365,2451",27537,2019-09-17 15:51:02.555
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_13_target,logTimeStamp,27545,2019-09-17 15:51:02.563
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_118_catch,./static/1_vis_bowling ball.png,65493,2019-09-17 15:51:02.831
16d3f7a0573-d8d0-f0e9-538b-417a,ObjectMismatch,Dutch_118_catch,logTimeStamp,67100,2019-09-17 15:51:04.438
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_61_target,./static/25_vis_rolling pin.png,67148,2019-09-17 15:51:04.486
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_61_target,6,69196,2019-09-17 15:51:06.534
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_87_target,./static/79_u2_ironing board.png,69276,2019-09-17 15:51:06.614
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_13_target,adelaar,32827,2019-09-17 15:51:07.845
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_13_target,"1820,1987,2083,2811,2896,3137,3287,3466,3532",32828,2019-09-17 15:51:07.846
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_77_target,logTimeStamp,32834,2019-09-17 15:51:07.852
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_87_target,4,70989,2019-09-17 15:51:08.327
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_83_target,./static/73_u2_shopping cart.png,71844,2019-09-17 15:51:09.182
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_83_target,7,73812,2019-09-17 15:51:11.15
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_116_catch,./static/1_u1_battery.png,75461,2019-09-17 15:51:12.799
16d3f7a0573-d8d0-f0e9-538b-417a,ObjectMismatch,Dutch_116_catch,logTimeStamp,77452,2019-09-17 15:51:14.79
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_128_catch,./static/8_u1_tambourine.png,77585,2019-09-17 15:51:14.923
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_77_target,regenlaarzen,40786,2019-09-17 15:51:15.804
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_77_target,"2637,2712,2926,3010,3160,3388,3533,4241,4369,4537,4601,4838,5172,5220,5889,6113",40787,2019-09-17 15:51:15.805
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_31_target,logTimeStamp,40797,2019-09-17 15:51:15.815
16d3f7a0573-d8d0-f0e9-538b-417a,ObjectMismatch,Dutch_128_catch,logTimeStamp,79516,2019-09-17 15:51:16.854
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_1_target,./static/17_u2_key.png,79588,2019-09-17 15:51:16.926
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_1_target,5,81237,2019-09-17 15:51:18.575
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_40_target,./static/7_vis_cherry.png,89781,2019-09-17 15:51:27.119
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_40_target,7,92701,2019-09-17 15:51:30.039
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_31_target,dop,58432,2019-09-17 15:51:33.45
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_31_target,"13741,13777,13890,15225,15397,15477",58432,2019-09-17 15:51:33.45
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_75_target,logTimeStamp,58439,2019-09-17 15:51:33.457
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_26_target,./static/62_u2_desk.png,97782,2019-09-17 15:51:35.12
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_26_target,3,100973,2019-09-17 15:51:38.311
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_125_catch,./static/5_vis_cassette.png,101962,2019-09-17 15:51:39.3
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_75_target,vuilniszakken,64853,2019-09-17 15:51:39.871
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_75_target,"2229,2400,2513,2814,3404,3645,3899,4461,4684,4801,4961,5041,5133",64854,2019-09-17 15:51:39.872
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_94_target,logTimeStamp,64860,2019-09-17 15:51:39.878
16d3f7a0573-d8d0-f0e9-538b-417a,ObjectMismatch,Dutch_125_catch,logTimeStamp,105677,2019-09-17 15:51:43.015
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_8_target,./static/14_vis_gun.png,105973,2019-09-17 15:51:43.311
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_8_target,7,107493,2019-09-17 15:51:44.831
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_15_target,./static/35_u1_fan.png,107772,2019-09-17 15:51:45.11
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_94_target,vlinderdas,70469,2019-09-17 15:51:45.487
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_94_target,"1556,1658,1875,2016,2049,2167,2301,2550,2625,2846,3807",70470,2019-09-17 15:51:45.488
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_62_target,logTimeStamp,70476,2019-09-17 15:51:45.494
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_15_target,4,109469,2019-09-17 15:51:46.807
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_60_target,./static/25_u1_rubber duck.png,109591,2019-09-17 15:51:46.929
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_60_target,6,112301,2019-09-17 15:51:49.639
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_50_target,./static/5_u1_ice skate.png,112416,2019-09-17 15:51:49.755
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_50_target,5,113773,2019-09-17 15:51:51.111
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_62_target,lichtschakelaar,76147,2019-09-17 15:51:51.165
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_62_target,"1695,1897,2015,2167,2302,2608,3026,3170,3299,3502,3631,3786,3936,4396,4459",76148,2019-09-17 15:51:51.166
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_60_target,logTimeStamp,76155,2019-09-17 15:51:51.173
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_64_target,./static/28_vis_bike pedals.png,114845,2019-09-17 15:51:52.183
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_64_target,6,117765,2019-09-17 15:51:55.103
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_44_target,./static/97_u1_sausage.png,118122,2019-09-17 15:51:55.46
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_44_target,6,119613,2019-09-17 15:51:56.951
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_89_target,./static/82_u1_traffic light.png,119709,2019-09-17 15:51:57.047
16d3f7a0573-d8d0-f0e9-538b-417a,ObjectMismatch,Dutch_89_target,logTimeStamp,128349,2019-09-17 15:52:05.687
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_77_target,./static/60_sem_rain boots.png,128499,2019-09-17 15:52:05.837
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_77_target,5,135134,2019-09-17 15:52:12.472
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_33_target,./static/74_vis_iron.png,135711,2019-09-17 15:52:13.049
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_60_target,badeend,103013,2019-09-17 15:52:18.031
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_60_target,"3623,3746,3950,4255,4417,4556,4744,24828",103016,2019-09-17 15:52:18.034
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_14_target,logTimeStamp,103023,2019-09-17 15:52:18.041
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_14_target,mand,106677,2019-09-17 15:52:21.695
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_14_target,"1837,1928,2056,2110",106677,2019-09-17 15:52:21.695
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_38_target,logTimeStamp,106687,2019-09-17 15:52:21.705
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_33_target,5,144901,2019-09-17 15:52:22.239
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_42_target,./static/94_u2_slide.png,145909,2019-09-17 15:52:23.247
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_38_target,lepel,110227,2019-09-17 15:52:25.245
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_38_target,"1334,1420,1577,1679,1813",110228,2019-09-17 15:52:25.246
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_20_target,logTimeStamp,110236,2019-09-17 15:52:25.254
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_42_target,5,149501,2019-09-17 15:52:26.839
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_31_target,./static/74_sem_cap.png,149800,2019-09-17 15:52:27.138
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_20_target,tas,113174,2019-09-17 15:52:28.192
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_20_target,"1339,1440,1585",113174,2019-09-17 15:52:28.192
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_50_target,logTimeStamp,113182,2019-09-17 15:52:28.2
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_10_target,./static/24_u1_pants.png,173,2019-09-17 15:52:31.007
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_50_target,schaats,117576,2019-09-17 15:52:32.594
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_50_target,"1582,1796,1925,1985,2186,2399,2904",117577,2019-09-17 15:52:32.595
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_86_target,logTimeStamp,117585,2019-09-17 15:52:32.603
16d3f7c49c1-bad3-bbdf-9aad-afe5,RatingButton,English_10_target,6,6518,2019-09-17 15:52:37.352
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_98_target,./static/100_vis_fishing rod.png,6575,2019-09-17 15:52:37.409
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_86_target,snijplank,123077,2019-09-17 15:52:38.095
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_86_target,"2205,2306,2500,2566,2820,3034,3158,3329,3525",123078,2019-09-17 15:52:38.096
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_30_target,logTimeStamp,123085,2019-09-17 15:52:38.103
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_30_target,slang,126252,2019-09-17 15:52:41.27
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_30_target,"1282,1351,1485,1603,1737",126253,2019-09-17 15:52:41.271
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_42_target,logTimeStamp,126261,2019-09-17 15:52:41.279
16d3f7c49c1-bad3-bbdf-9aad-afe5,RatingButton,English_98_target,6,14756,2019-09-17 15:52:45.59
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_88_target,./static/79_vis_guinea pig.png,14868,2019-09-17 15:52:45.702
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_42_target,glijbaan,132755,2019-09-17 15:52:47.773
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_42_target,"1650,3099,3159,3379,3599,3856,4011,4187,4284,4623,5206",132756,2019-09-17 15:52:47.774
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_36_target,logTimeStamp,132764,2019-09-17 15:52:47.782
16d3f7c49c1-bad3-bbdf-9aad-afe5,RatingButton,English_88_target,7,19582,2019-09-17 15:52:50.416
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_39_target,./static/93_sem_teeth.png,19702,2019-09-17 15:52:50.536
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_36_target,paard,136286,2019-09-17 15:52:51.304
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_36_target,"1156,1251,1426,1527,1745",136287,2019-09-17 15:52:51.305
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_40_target,logTimeStamp,136296,2019-09-17 15:52:51.314
16d3f7c49c1-bad3-bbdf-9aad-afe5,RatingButton,English_39_target,4,24029,2019-09-17 15:52:54.863
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_49_target,./static/4_vis_hot water bottle.png,24120,2019-09-17 15:52:54.954
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_40_target,kers,140185,2019-09-17 15:52:55.203
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_40_target,"1067,1121,1228,1346,1847",140186,2019-09-17 15:52:55.204
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_97_target,logTimeStamp,140196,2019-09-17 15:52:55.214
16d3f7c49c1-bad3-bbdf-9aad-afe5,RatingButton,English_49_target,7,27366,2019-09-17 15:52:58.2
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_13_target,./static/27_u1_eagle.png,27449,2019-09-17 15:52:58.283
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_97_target,paardrijhelm,148456,2019-09-17 15:53:03.474
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_97_target,"3289,3396,3616,3805,4095,4583,4690,4771,5024,5116,5295,5413,6269,6860",148457,2019-09-17 15:53:03.475
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_71_target,logTimeStamp,148464,2019-09-17 15:53:03.482
16d3f7c49c1-bad3-bbdf-9aad-afe5,DontKnowWord,English_13_target,logTimeStamp,33874,2019-09-17 15:53:04.708
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_31_target,5,187508,2019-09-17 15:53:04.846
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_91_target,./static/87_sem_laundry basket.png,34020,2019-09-17 15:53:04.854
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_76_target,./static/58_sem_frying pan.png,187606,2019-09-17 15:53:04.944
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_76_target,6,189116,2019-09-17 15:53:06.454
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_129_catch,./static/8_vis_canoe.png,189251,2019-09-17 15:53:06.589
16d3f7a0573-d8d0-f0e9-538b-417a,ObjectMismatch,Dutch_129_catch,logTimeStamp,191315,2019-09-17 15:53:08.653
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_119_catch,./static/2_sem_pipe.png,191376,2019-09-17 15:53:08.714
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_71_target,tandartsstoel,153812,2019-09-17 15:53:08.83
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_71_target,"1951,2020,2186,2341,2481,2696,2962,3176,3562,3856,3975,4103,4231",153813,2019-09-17 15:53:08.831
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_91_target,logTimeStamp,153822,2019-09-17 15:53:08.84
16d3f7a0573-d8d0-f0e9-538b-417a,ObjectMismatch,Dutch_119_catch,logTimeStamp,193307,2019-09-17 15:53:10.645
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_38_target,./static/92_sem_spoon.png,193454,2019-09-17 15:53:10.792
16d3f7c49c1-bad3-bbdf-9aad-afe5,RatingButton,English_91_target,5,40740,2019-09-17 15:53:11.574
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_102_catch,./static/92_u1_sneakers.png,40849,2019-09-17 15:53:11.683
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_91_target,wasmand,157511,2019-09-17 15:53:12.529
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_91_target,"1694,1789,1918,2041,2175,2272,2342",157512,2019-09-17 15:53:12.53
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_90_target,logTimeStamp,157521,2019-09-17 15:53:12.539
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_38_target,5,196099,2019-09-17 15:53:13.437
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_122_catch,./static/3_u2_paintbrush.png,196206,2019-09-17 15:53:13.544
16d3f7c49c1-bad3-bbdf-9aad-afe5,ObjectMismatch,English_102_catch,logTimeStamp,44876,2019-09-17 15:53:15.71
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_38_target,./static/92_sem_spoon.png,44988,2019-09-17 15:53:15.822
16d3f7a0573-d8d0-f0e9-538b-417a,ObjectMismatch,Dutch_122_catch,logTimeStamp,198595,2019-09-17 15:53:15.933
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_41_target,./static/94_u1_shark.png,198658,2019-09-17 15:53:15.996
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_90_target,"stamppotstamper
",167608,2019-09-17 15:53:22.626
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_90_target,"4292,4555,4674,4914,5198,5382,5589,5756,6404,6590,6719,6875,7362,7539,7608,8240",167608,2019-09-17 15:53:22.626
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_68_target,logTimeStamp,167618,2019-09-17 15:53:22.636
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_41_target,6,208012,2019-09-17 15:53:25.35
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_20_target,./static/45_u2_bag.png,208125,2019-09-17 15:53:25.463
16d3f7c49c1-bad3-bbdf-9aad-afe5,RatingButton,English_38_target,6,55080,2019-09-17 15:53:25.914
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_93_target,./static/92_vis_candle holder.png,55167,2019-09-17 15:53:26.002
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_20_target,3,209747,2019-09-17 15:53:27.085
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_115_catch,./static/1_sem_corn.png,209869,2019-09-17 15:53:27.207
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_68_target,flesopener,173028,2019-09-17 15:53:28.046
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_68_target,"1865,1978,2117,2262,2460,2557,2701,2847,2996,3157",173028,2019-09-17 15:53:28.046
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_87_target,logTimeStamp,173036,2019-09-17 15:53:28.054
16d3f7a0573-d8d0-f0e9-538b-417a,ObjectMismatch,Dutch_115_catch,logTimeStamp,211411,2019-09-17 15:53:28.749
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_123_catch,./static/3_vis_sleigh.png,211530,2019-09-17 15:53:28.868
16d3f7a0573-d8d0-f0e9-538b-417a,ObjectMismatch,Dutch_123_catch,logTimeStamp,213211,2019-09-17 15:53:30.549
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_54_target,./static/14_sem_measuring tape.png,213290,2019-09-17 15:53:30.628
16d3f7c49c1-bad3-bbdf-9aad-afe5,RatingButton,English_93_target,5,59812,2019-09-17 15:53:30.646
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_57_target,./static/19_vis_life saver.png,59913,2019-09-17 15:53:30.747
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_54_target,5,214899,2019-09-17 15:53:32.237
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_2_target,./static/3_sem_tap.png,214998,2019-09-17 15:53:32.336
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_87_target,strijkplank,178416,2019-09-17 15:53:33.434
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_87_target,"2370,2585,2687,2828,2891,3084,3354,3434,3600,3745,3900",178417,2019-09-17 15:53:33.435
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_85_target,logTimeStamp,178428,2019-09-17 15:53:33.446
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_2_target,3,216876,2019-09-17 15:53:34.214
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_30_target,./static/70_vis_snake.png,216986,2019-09-17 15:53:34.324
16d3f7c49c1-bad3-bbdf-9aad-afe5,RatingButton,English_57_target,5,63973,2019-09-17 15:53:34.807
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_81_target,./static/66_sem_pencil sharpener.png,64082,2019-09-17 15:53:34.916
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_30_target,6,219124,2019-09-17 15:53:36.462
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_19_target,./static/41_u2_drum.png,219234,2019-09-17 15:53:36.572
16d3f7c49c1-bad3-bbdf-9aad-afe5,RatingButton,English_81_target,7,67143,2019-09-17 15:53:37.977
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_8_target,./static/14_vis_gun.png,67259,2019-09-17 15:53:38.093
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_85_target,gloeilamp,183581,2019-09-17 15:53:38.599
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_85_target,"2177,2257,2449,2577,2674,2922,3014,3143,3379",183582,2019-09-17 15:53:38.6
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_46_target,logTimeStamp,183590,2019-09-17 15:53:38.608
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_19_target,6,221444,2019-09-17 15:53:38.782
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_73_target,./static/48_u1_trash can.png,221557,2019-09-17 15:53:38.895
16d3f7c49c1-bad3-bbdf-9aad-afe5,RatingButton,English_8_target,7,70121,2019-09-17 15:53:40.955
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_15_target,./static/35_u1_fan.png,70234,2019-09-17 15:53:41.068
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_73_target,3,223748,2019-09-17 15:53:41.086
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_127_catch,./static/6_vis_tomato.png,223858,2019-09-17 15:53:41.196
16d3f7a0573-d8d0-f0e9-538b-417a,ObjectMismatch,Dutch_127_catch,logTimeStamp,225380,2019-09-17 15:53:42.718
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_85_target,./static/75_vis_light bulb.png,225490,2019-09-17 15:53:42.828
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_85_target,5,227172,2019-09-17 15:53:44.51
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_126_catch,./static/6_u1_hookah.png,227258,2019-09-17 15:53:44.596
16d3f7c49c1-bad3-bbdf-9aad-afe5,RatingButton,English_15_target,6,74377,2019-09-17 15:53:45.211
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_111_catch,./static/99_u2_flippers.png,74491,2019-09-17 15:53:45.325
16d3f7a0573-d8d0-f0e9-538b-417a,ObjectMismatch,Dutch_126_catch,logTimeStamp,228635,2019-09-17 15:53:45.973
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_9_target,./static/21_u2_bell.png,228710,2019-09-17 15:53:46.048
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_46_target,kruis,191774,2019-09-17 15:53:46.792
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_46_target,"4856,4951,5152,5249,6681,6799,6944,7035,7158",191775,2019-09-17 15:53:46.793
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_2_target,logTimeStamp,191783,2019-09-17 15:53:46.801
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_9_target,5,230131,2019-09-17 15:53:47.469
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_74_target,./static/48_u2_life jacket.png,230255,2019-09-17 15:53:47.593
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_74_target,6,231683,2019-09-17 15:53:49.021
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_65_target,./static/31_u2_ice cream cone.png,231861,2019-09-17 15:53:49.199
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_2_target,kraan,194479,2019-09-17 15:53:49.497
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_2_target,"1456,1563,1639,1821,1934",194482,2019-09-17 15:53:49.5
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_65_target,logTimeStamp,194490,2019-09-17 15:53:49.508
16d3f7c49c1-bad3-bbdf-9aad-afe5,DontKnowWord,English_111_catch,logTimeStamp,78692,2019-09-17 15:53:49.526
16d3f7c49c1-bad3-bbdf-9aad-afe5,StimulusImageShown,English_80_target,./static/65_sem_watering can.png,78751,2019-09-17 15:53:49.585
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_65_target,7,233459,2019-09-17 15:53:50.797
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_47_target,./static/3_u1_baseball glove.png,233624,2019-09-17 15:53:50.962
16d3f7a0573-d8d0-f0e9-538b-417a,RatingButton,Dutch_47_target,5,235660,2019-09-17 15:53:52.998
16d3f7a0573-d8d0-f0e9-538b-417a,StimulusImageShown,Dutch_75_target,./static/52_u2_trash bags.png,235829,2019-09-17 15:53:53.167
16d3f6ee60b-217e-b8b2-d105-2e98,freeText,Translate_65_target,ijsje,198776,2019-09-17 15:53:53.794
16d3f6ee60b-217e-b8b2-d105-2e98,freeText_ms,Translate_65_target,"3042,3134,3182,3395,3433",198777,2019-09-17 15:53:53.795
16d3f6ee60b-217e-b8b2-d105-2e98,StimulusPresentationTime,Translate_29_target,logTimeStamp,198791,2019-09-17 15:53:53.809
